Year,Emissions.HFC134a eq Emissions,Ozone Forcing.Montreal gases equivalent effective stratospheric chlorine,Minor GHGs Forcing.Montreal Gases Effective Radiative Forcing,Emissions.Total CH4 Emissions,Emissions.CO Emissions,Emissions.Total N2O Emissions,Emissions.Total NOx Emissions,Emissions.Total SO2 Emissions,Emissions.VOC Emissions,CO2 Forcing.Atmos CO2 exogenous
2229,209.45055299888688,117.39061607199143,0.026562582971766176,76.58663872994173,224.47784739260933,7065.070702437643,21.1210914635399,2.2849312253845104,42.44699649316946,401.2669957478841
2230,208.51561136426537,114.64232376395164,0.026264901473500624,76.23308288363992,223.47941265615333,7055.055610936452,20.96520870984144,2.240083035589163,42.29305804507384,401.1929982503255
2231,207.57957885422667,111.90061079300206,0.025970086654337504,75.87952703733812,222.48097791969727,7045.04051943526,20.80932595614298,2.195234845793816,42.13911959697823,401.11999766031903
2232,206.6424528988282,109.16538052769504,0.025678105506454958,75.5259711910363,221.48254318324132,7035.025427934069,20.65344320244452,2.150386655998468,41.9851811488826,401.0460001627605
2233,205.7042309912855,106.43653799144806,0.02538892544855448,75.1724153447345,220.4841084467853,7025.010336432877,20.49756044874606,2.1055384662031207,41.83124270078699,400.9719950358073
2234,204.76491068613043,103.71398982955594,0.025102514319466092,74.8188594984327,219.4856737103293,7014.995244931686,20.3416776950476,2.060690276407773,41.67730425269137,400.8979975382487
2235,203.82448959745383,100.99764427695752,0.024818840371867056,74.4653036521309,218.48723897387333,7004.980153430494,20.185794941349137,2.0158420866124254,41.52336580459576,400.8250045776367
2236,202.8829653971772,98.28741112673636,0.024537872266111774,74.11174780582908,217.48880423741736,6994.965061929303,20.02991218765068,1.970993896817078,41.36942735650013,400.7509994506836
2237,201.94033581338226,95.58320169933845,0.02425957906417036,73.75819195952728,216.49036950096132,6984.949970428112,19.874029433952217,1.9261457070217305,41.21548890840452,400.676996866862
2238,200.9965986287199,92.88492881248676,0.02398393022367375,73.40463611322548,215.49193476450532,6974.93487892692,19.71814668025376,1.881297517226383,41.0615504603089,400.6030044555664
2239,200.0517516788184,90.19250675177562,0.02371089559206306,73.05108026692366,214.49350002804937,6964.919787425729,19.562263926555296,1.8364493274310356,40.90761201221328,400.5289993286133
