,wood_harvest_area
1917.0,32.318093717098236
1918.0,31.633969485759735
1919.0,30.222780287265778
1920.0,27.070212721824646
1921.0,26.095734804868698
1922.0,25.48092946410179
1923.0,25.08382746577263
1924.0,24.85284748673439
1925.0,24.763714611530304
1926.0,24.781727463006973
1927.0,24.903903484344482
1928.0,25.130375295877457
1929.0,25.487867951393127
1930.0,25.640426337718964
1931.0,25.812860369682312
1932.0,25.98224902153015
1933.0,26.124413311481476
1934.0,26.2470321059227
1935.0,26.369283735752106
1936.0,26.485358357429504
1937.0,26.600430130958557
1938.0,26.718142867088318
1939.0,26.84169292449951
1940.0,27.014743387699127
1941.0,27.46828305721283
1942.0,27.921371638774872
1943.0,28.38545298576355
1944.0,28.87689781188965
1945.0,29.237483024597168
1946.0,29.352886080741882
1947.0,29.342341542243958
1948.0,29.343360900878906
1949.0,29.51093077659607
1950.0,29.9869202375412
1951.0,30.799400687217712
1952.0,30.94969892501831
1953.0,31.251262426376343
1954.0,31.663121819496155
1955.0,32.093411922454834
1956.0,32.546518087387085
1957.0,33.063236951828
1958.0,33.65412390232086
1959.0,34.35288405418396
1960.0,35.07687735557556
1961.0,36.461257576942444
1962.0,36.90239119529724
1963.0,37.31282556056976
1964.0,38.32173490524292
1965.0,39.25378930568695
1966.0,40.79975247383118
1967.0,41.59869027137756
1968.0,42.178430795669556
1969.0,42.69901204109192
1970.0,43.3667631149292
1971.0,43.78123140335083
1972.0,43.64064860343933
1973.0,44.63628101348877
1974.0,44.867976903915405
1975.0,44.49471735954285
1976.0,45.19827461242676
1977.0,45.617148876190186
1978.0,46.375033378601074
1979.0,47.52014422416687
1980.0,49.57844376564026
1981.0,50.65962338447571
1982.0,51.20075297355652
1983.0,52.46161866188049
1984.0,54.20668864250183
1985.0,55.648492097854614
1986.0,57.17576050758362
1987.0,58.460346937179565
1988.0,59.72467803955078
1989.0,61.42245006561279
1990.0,63.667874336242676
1991.0,62.47287893295288
1992.0,63.25302982330322
1993.0,64.69111919403076
1994.0,66.63055181503296
1995.0,68.4644410610199
1996.0,70.26474618911743
1997.0,72.91956543922424
1998.0,74.56542563438416
1999.0,77.04003763198853
2000.0,81.46231484413147
2001.0,83.06867456436157
2002.0,86.49015808105469
2003.0,91.10017442703247
2004.0,94.6690685749054
2005.0,99.58330631256104
2006.0,104.57096838951111
2007.0,110.75806760787964
2008.0,114.80971550941467
2009.0,118.96144533157349
2010.0,126.63495469093323
2011.0,128.71390056610107
2012.0,136.5873453617096
2013.0,144.6009795665741
2014.0,156.58699107170105
