Year,Emissions.CO2 Emissions from Fossil use,Emissions.Total CH4 Emissions,Emissions.Total SO2 Emissions,Emissions.Total N2O Emissions,Emissions.N2O non AFOLU Emissions,Emissions.HFC134a eq Emissions,Land Use.clearing forest for grassland exogenous,Land Use.clearing forests for crops exogenous,Land Use.foresting grassland exogenous,Land Use.clearing grassland exogenous,Land Use.degraded land from grassland exogenous,Land Use.forresting cropland exogenous,Land Use.fallowing cropland exogenous,Land Use.degraded land from crops exogenous,Land Use.foresting degraded land exogenous,Forest.cutting exogenous,Crop.crop production exogenous
2079,-4932.591627646448,133.66862791842294,15.794355938549463,7976.846742315886,1433.9239439856071,306.1960006678233,0.0,1.4941445129394548,1.7259921133041385,4.253363058280945,0.0068447250127792,0.0,0.0,0.0,0.0003305324405431,1.0233726971782744,10.846987382660496
2080,-5186.802758445593,132.2473972976081,15.50413152854528,7978.92396545785,1434.2973471731675,306.4739432051226,0.0,1.283032598876952,1.9360508460998536,1.7775336063385012,0.0,0.0,0.0,0.0,0.047848547591269,1.0185096790082753,10.998647278824947
2081,-5502.328500028082,131.09908817774593,15.215915226619028,8001.505194525353,1438.3565658206496,306.7618108373186,0.0,1.301522857666015,1.9280731002807616,1.7587481403350846,0.0,0.0,0.0,0.0,0.0476378857970237,1.0129118179902434,11.115664176335194
2082,-5817.85424161057,129.95077905788372,14.927698924692775,8024.086423592856,1442.415784468132,306.8696533234241,0.0,1.3403651000976566,1.943598676300049,1.7195495208740237,0.0,0.0,0.0,0.0,0.0471160235032439,1.0072651924565434,11.232681073845445
2083,-6133.379983193059,128.80246993802157,14.639482622766524,8046.667652660359,1446.475003115614,306.98143505817325,0.0,1.3639200378417975,1.942792710876465,1.696136365127563,0.0,0.0,0.0,0.0,0.0471780108228325,1.0019426215440037,11.349697971355692
2084,-6448.905724775548,127.65416081815935,14.351266320840272,8069.248881727862,1450.5342217630962,307.0966983671331,0.0,1.379148895263672,1.9137626411437991,1.6814166877746572,0.0,0.0,0.0,0.0,0.0472854056641459,0.99707602430135,11.46671486886594
2085,-6764.431466358037,126.50585169829716,14.06305001891402,8091.830110795365,1454.5934404105783,307.2150699360077,0.0,0.4339244598388667,1.5072281958580018,0.8999610519409202,0.0,0.0,0.0,0.0,0.047870839844644,0.9908483191393316,11.583731766376188
2086,-7079.957207940525,125.35754257843496,13.774833716987768,8114.411339862867,1458.6526590580606,307.3362270754382,0.0,0.4232881881713872,1.508624163722992,0.910573077774048,0.0,0.0,0.0,0.0,0.0479855177551507,0.9850494847632943,11.700748663886436
2087,-7395.482949523014,124.20923345857278,13.486617415061517,8136.99256893037,1462.7118777055427,307.45987932188217,0.0,0.4209165039062501,1.5201499640464784,0.9129480613708516,0.0,0.0,0.0,0.0,0.0480091827496886,0.9786173817701638,11.817765561396683
2088,-7711.008691105502,123.0609243387106,13.198401113135263,8159.573797997873,1466.7710963530249,307.5857582759552,0.0,0.4174845626831054,1.5346958627700809,0.916405326843261,0.0,0.0,0.0,0.0,0.0480196535184979,0.972976790741086,11.934782458906932
